t,p
2026-01-29 04:10:14,0.46
2026-01-29 04:20:13,0.46
2026-01-29 04:30:14,0.46
2026-01-29 04:40:13,0.46
2026-01-29 04:50:13,0.46
2026-01-29 05:00:13,0.46
2026-01-29 05:10:12,0.46
2026-01-29 05:20:12,0.46
2026-01-29 05:30:14,0.46
2026-01-29 05:40:12,0.46
2026-01-29 05:50:11,0.46
2026-01-29 06:00:13,0.46
2026-01-29 06:10:13,0.46
2026-01-29 06:20:13,0.46
2026-01-29 06:30:13,0.46
2026-01-29 06:40:13,0.46
2026-01-29 06:50:13,0.46
2026-01-29 07:00:14,0.46
2026-01-29 07:10:12,0.46
2026-01-29 07:20:12,0.46
2026-01-29 07:30:16,0.46
2026-01-29 07:40:14,0.46
2026-01-29 07:50:13,0.46
2026-01-29 08:00:13,0.46
2026-01-29 08:10:13,0.46
2026-01-29 08:20:12,0.46
2026-01-29 08:30:14,0.46
2026-01-29 08:40:16,0.46
2026-01-29 08:50:13,0.46
2026-01-29 09:00:15,0.46
2026-01-29 09:10:13,0.44
2026-01-29 09:20:14,0.44
2026-01-29 09:30:14,0.44
2026-01-29 09:40:13,0.44
2026-01-29 09:50:13,0.44
2026-01-29 10:00:15,0.44
2026-01-29 10:10:14,0.44
2026-01-29 10:20:13,0.44
2026-01-29 10:30:13,0.44
2026-01-29 10:40:13,0.44
2026-01-29 10:50:14,0.44
2026-01-29 11:00:15,0.44
2026-01-29 11:10:13,0.44
2026-01-29 11:20:13,0.44
2026-01-29 11:30:13,0.44
2026-01-29 11:40:13,0.44
2026-01-29 11:50:13,0.44
2026-01-29 12:00:17,0.44
2026-01-29 12:10:13,0.44
2026-01-29 12:20:13,0.45
2026-01-29 12:30:13,0.45
2026-01-29 12:40:13,0.45
2026-01-29 12:50:13,0.45
2026-01-29 13:00:13,0.45
2026-01-29 13:10:13,0.45
2026-01-29 13:20:13,0.45
2026-01-29 13:30:14,0.45
2026-01-29 13:40:13,0.45
2026-01-29 13:50:13,0.45
2026-01-29 14:00:14,0.45
2026-01-29 14:10:17,0.45
2026-01-29 14:20:13,0.45
2026-01-29 14:30:14,0.45
2026-01-29 14:40:15,0.45
2026-01-29 14:50:13,0.45
2026-01-29 15:00:14,0.45
2026-01-29 15:10:13,0.45
2026-01-29 15:30:14,0.45
2026-01-29 15:40:13,0.46
2026-01-29 16:00:13,0.46
2026-01-29 16:10:13,0.46
2026-01-29 16:20:18,0.46
2026-01-29 16:30:14,0.46
2026-01-29 16:40:14,0.46
2026-01-29 16:50:14,0.46
2026-01-29 17:00:13,0.46
2026-01-29 17:10:13,0.46
2026-01-29 17:20:13,0.46
2026-01-29 17:30:25,0.46
2026-01-29 17:40:13,0.46
2026-01-29 17:50:13,0.46
2026-01-29 18:00:15,0.46
2026-01-29 18:10:14,0.46
2026-01-29 18:20:14,0.46
2026-01-29 18:30:14,0.46
2026-01-29 18:40:17,0.46
2026-01-29 18:50:14,0.46
2026-01-29 19:00:14,0.46
2026-01-29 19:10:14,0.46
2026-01-29 19:20:27,0.46
2026-01-29 19:30:14,0.46
2026-01-29 19:40:13,0.46
2026-01-29 19:50:13,0.46
2026-01-29 20:00:24,0.46
2026-01-29 20:10:13,0.46
2026-01-29 20:20:15,0.46
2026-01-29 20:30:14,0.46
2026-01-29 20:40:13,0.46
2026-01-29 20:50:16,0.46
2026-01-29 21:00:16,0.46
2026-01-29 21:10:13,0.46
2026-01-29 21:20:12,0.46
2026-01-29 21:30:15,0.46
2026-01-29 21:40:14,0.46
2026-01-29 21:50:30,0.46
2026-01-29 22:00:15,0.46
2026-01-29 22:10:13,0.38
2026-01-29 22:20:13,0.18
2026-01-29 22:30:15,0.15
2026-01-29 22:40:12,0.15
2026-01-29 22:50:13,0.17
2026-01-29 23:00:14,0.4
2026-01-29 23:10:13,0.14
2026-01-29 23:20:17,0.22
2026-01-29 23:30:16,0.15
2026-01-29 23:40:13,0.22
2026-01-29 23:50:14,0.15
2026-01-30 00:00:17,0.22
2026-01-30 00:10:12,0.18
2026-01-30 00:20:24,0.16
2026-01-30 00:30:13,0.16
2026-01-30 00:40:16,0.18
2026-01-30 00:50:13,0.16
2026-01-30 01:00:14,0.16
2026-01-30 01:10:14,0.24
2026-01-30 01:20:13,0.17
2026-01-30 01:30:14,0.17
2026-01-30 01:40:14,0.14
2026-01-30 01:50:15,0.14
2026-01-30 02:00:14,0.15
2026-01-30 02:10:13,0.14
2026-01-30 02:20:13,0.16
2026-01-30 02:30:14,0.15
2026-01-30 02:40:17,0.14
2026-01-30 02:50:14,0.17
2026-01-30 03:00:15,0.14
2026-01-30 03:10:13,0.15
2026-01-30 03:20:13,0.14
2026-01-30 03:30:14,0.19
2026-01-30 03:40:13,0.15
2026-01-30 03:50:14,0.16
2026-01-30 04:00:14,0.18
2026-01-30 04:10:13,0.14
2026-01-30 04:20:13,0.2
2026-01-30 04:30:14,0.14
2026-01-30 04:40:13,0.14
2026-01-30 04:50:13,0.16
2026-01-30 05:00:14,0.14
2026-01-30 05:10:13,0.17
2026-01-30 05:20:12,0.22
2026-01-30 05:30:14,0.18
2026-01-30 05:40:12,0.22
2026-01-30 05:50:13,0.14
2026-01-30 06:00:13,0.18
2026-01-30 06:10:13,0.14
2026-01-30 06:20:12,0.18
2026-01-30 06:30:14,0.34
2026-01-30 06:40:12,0.35
2026-01-30 06:50:12,0.2
2026-01-30 07:00:13,0.14
2026-01-30 07:10:12,0.18
2026-01-30 07:20:12,0.14
2026-01-30 07:30:14,0.14
2026-01-30 07:40:13,0.14
2026-01-30 07:50:14,0.14
2026-01-30 08:00:14,0.15
2026-01-30 08:10:13,0.18
2026-01-30 08:20:13,0.14
2026-01-30 08:30:13,0.15
2026-01-30 08:40:13,0.18
2026-01-30 08:50:13,0.15
2026-01-30 09:00:17,0.2
2026-01-30 09:10:12,0.16
2026-01-30 09:20:13,0.14
2026-01-30 09:30:13,0.16
2026-01-30 09:40:12,0.16
2026-01-30 09:50:12,0.14
2026-01-30 10:00:13,0.16
2026-01-30 10:10:12,0.18
2026-01-30 10:20:12,0.16
2026-01-30 10:30:14,0.15
2026-01-30 10:40:13,0.15
2026-01-30 10:50:12,0.16
2026-01-30 11:00:18,0.16
2026-01-30 11:10:12,0.2
2026-01-30 11:20:14,0.16
2026-01-30 11:30:13,0.16
2026-01-30 11:40:13,0.16
2026-01-30 11:50:13,0.3
2026-01-30 12:00:21,0.16
2026-01-30 12:10:12,0.16
2026-01-30 12:20:13,0.16
2026-01-30 12:30:14,0.18
2026-01-30 12:40:14,0.16
2026-01-30 12:50:13,0.16
2026-01-30 13:00:14,0.16
2026-01-30 13:10:12,0.2
2026-01-30 13:20:13,0.18
2026-01-30 13:30:14,0.18
2026-01-30 13:40:14,0.16
2026-01-30 13:50:14,0.14
2026-01-30 14:00:14,0.14
2026-01-30 14:10:13,0.14
2026-01-30 14:20:12,0.2
2026-01-30 14:30:14,0.16
2026-01-30 14:40:13,0.21
2026-01-30 14:50:12,0.16
2026-01-30 15:00:16,0.2
2026-01-30 15:10:13,0.15
2026-01-30 15:20:13,0.16
2026-01-30 15:30:14,0.21
2026-01-30 15:40:12,0.15
2026-01-30 15:50:13,0.14
2026-01-30 16:00:15,0.14
2026-01-30 16:10:17,0.16
2026-01-30 16:20:13,0.18
2026-01-30 16:30:14,0.16
2026-01-30 16:40:13,0.15
2026-01-30 16:50:14,0.15
2026-01-30 17:00:15,0.15
2026-01-30 17:10:13,0.16
2026-01-30 17:20:14,0.39
2026-01-30 17:30:14,0.16
2026-01-30 17:40:14,0.16
2026-01-30 17:50:31,0.16
2026-01-30 18:00:15,0.18
2026-01-30 18:10:14,0.16
2026-01-30 18:20:13,0.16
2026-01-30 18:30:16,0.45
2026-01-30 18:40:15,0.16
2026-01-30 18:50:15,0.18
2026-01-30 19:00:15,0.16
2026-01-30 19:10:13,0.16
2026-01-30 19:20:13,0.18
2026-01-30 19:30:13,0.15
2026-01-30 19:40:15,0.16
2026-01-30 19:50:14,0.16
2026-01-30 20:00:14,0.19
2026-01-30 20:10:13,0.16
2026-01-30 20:20:13,0.34
2026-01-30 20:30:14,0.16
2026-01-30 20:40:14,0.2
2026-01-30 20:50:14,0.16
2026-01-30 21:00:16,0.2
2026-01-30 21:10:14,0.2
2026-01-30 21:20:12,0.2
2026-01-30 21:30:15,0.21
2026-01-30 21:40:14,0.21
2026-01-30 21:50:12,0.2
2026-01-30 22:00:16,0.21
2026-01-30 22:10:28,0.2
2026-01-30 22:20:13,0.2
2026-01-30 22:30:15,0.21
2026-01-30 22:40:13,0.42
2026-01-30 22:50:13,0.45
2026-01-30 23:00:14,0.45
2026-01-30 23:10:14,0.45
2026-01-30 23:20:14,0.45
2026-01-30 23:30:14,0.45
2026-01-30 23:35:13,0.45
