t,p
2026-01-28 10:30:13,0.55
2026-01-28 10:40:12,0.59
2026-01-28 10:50:11,0.59
2026-01-28 11:00:12,0.59
2026-01-28 11:10:12,0.59
2026-01-28 11:20:13,0.59
2026-01-28 11:30:12,0.59
2026-01-28 11:40:13,0.59
2026-01-28 11:50:13,0.5
2026-01-28 12:00:16,0.5
2026-01-28 12:10:12,0.5
2026-01-28 12:20:12,0.5
2026-01-28 12:30:12,0.5
2026-01-28 12:40:13,0.5
2026-01-28 12:50:12,0.5
2026-01-28 13:00:16,0.5
2026-01-28 13:10:12,0.5
2026-01-28 13:20:16,0.5
2026-01-28 13:30:12,0.5
2026-01-28 13:40:12,0.5
2026-01-28 13:50:13,0.5
2026-01-28 14:00:13,0.5
2026-01-28 14:10:12,0.5
2026-01-28 14:20:17,0.5
2026-01-28 14:30:12,0.5
2026-01-28 14:40:12,0.5
2026-01-28 14:50:13,0.5
2026-01-28 15:00:14,0.51
2026-01-28 15:10:13,0.52
2026-01-28 15:20:13,0.6
2026-01-28 15:30:14,0.6
2026-01-28 15:40:12,0.6
2026-01-28 15:50:12,0.6
2026-01-28 16:00:13,0.62
2026-01-28 16:10:13,0.64
2026-01-28 16:20:12,0.64
2026-01-28 16:30:13,0.7
2026-01-28 16:40:14,0.72
2026-01-28 16:50:12,0.68
2026-01-28 17:00:13,0.7
2026-01-28 17:10:26,0.68
2026-01-28 17:20:12,0.64
2026-01-28 17:30:13,0.66
2026-01-28 17:40:12,0.67
2026-01-28 17:50:12,0.7
2026-01-28 18:00:17,0.71
2026-01-28 18:10:13,0.68
2026-01-28 18:20:12,0.71
2026-01-28 18:30:14,0.69
2026-01-28 18:40:12,0.71
2026-01-28 18:50:12,0.71
2026-01-28 19:00:13,0.74
2026-01-28 19:10:12,0.72
2026-01-28 19:20:12,0.71
2026-01-28 19:30:13,0.72
2026-01-28 19:40:12,0.72
2026-01-28 19:50:13,0.71
2026-01-28 20:00:14,0.71
2026-01-28 20:10:12,0.72
2026-01-28 20:20:12,0.72
2026-01-28 20:30:13,0.72
2026-01-28 20:40:12,0.72
2026-01-28 20:50:12,0.72
2026-01-28 21:00:13,0.72
2026-01-28 21:10:12,0.72
2026-01-28 21:20:13,0.72
2026-01-28 21:30:13,0.74
2026-01-28 21:40:13,0.75
2026-01-28 21:50:12,0.74
2026-01-28 22:00:14,0.72
2026-01-28 22:10:13,0.72
2026-01-28 22:20:13,0.72
2026-01-28 22:30:15,0.71
2026-01-28 22:40:13,0.71
2026-01-28 22:50:14,0.71
2026-01-28 23:00:14,0.71
2026-01-28 23:10:13,0.71
2026-01-28 23:20:12,0.71
2026-01-28 23:30:14,0.71
2026-01-28 23:40:14,0.71
2026-01-28 23:50:13,0.71
2026-01-29 00:00:30,0.71
2026-01-29 00:10:12,0.71
2026-01-29 00:20:12,0.68
2026-01-29 00:30:14,0.69
2026-01-29 00:40:13,0.71
2026-01-29 00:50:13,0.68
2026-01-29 01:00:14,0.68
2026-01-29 01:10:12,0.71
2026-01-29 01:20:13,0.7
2026-01-29 01:30:14,0.69
2026-01-29 01:40:13,0.7
2026-01-29 01:50:12,0.71
2026-01-29 02:00:13,0.7
2026-01-29 02:10:13,0.7
2026-01-29 02:20:13,0.7
2026-01-29 02:30:15,0.7
2026-01-29 02:40:12,0.69
2026-01-29 02:50:13,0.68
2026-01-29 03:00:16,0.7
2026-01-29 03:10:13,0.66
2026-01-29 03:20:13,0.68
2026-01-29 03:30:13,0.67
2026-01-29 03:40:13,0.66
2026-01-29 03:50:14,0.66
2026-01-29 04:00:14,0.68
2026-01-29 04:10:14,0.69
2026-01-29 04:20:13,0.69
2026-01-29 04:30:14,0.69
2026-01-29 04:40:13,0.69
2026-01-29 04:50:13,0.69
2026-01-29 05:00:14,0.69
2026-01-29 05:10:13,0.69
2026-01-29 05:20:13,0.69
2026-01-29 05:30:14,0.69
2026-01-29 05:40:12,0.69
2026-01-29 05:50:11,0.69
2026-01-29 06:00:14,0.69
2026-01-29 06:10:13,0.69
2026-01-29 06:20:13,0.69
2026-01-29 06:30:13,0.7
2026-01-29 06:40:13,0.7
2026-01-29 06:50:13,0.7
2026-01-29 07:00:14,0.7
2026-01-29 07:10:13,0.7
2026-01-29 07:20:12,0.7
2026-01-29 07:30:16,0.7
2026-01-29 07:40:14,0.7
2026-01-29 07:50:13,0.7
2026-01-29 08:00:13,0.7
2026-01-29 08:10:13,0.7
2026-01-29 08:20:12,0.7
2026-01-29 08:30:14,0.7
2026-01-29 08:40:17,0.73
2026-01-29 08:50:13,0.72
2026-01-29 09:00:16,0.72
2026-01-29 09:10:13,0.72
2026-01-29 09:20:14,0.72
2026-01-29 09:30:14,0.72
2026-01-29 09:40:13,0.73
2026-01-29 09:50:13,0.72
2026-01-29 10:00:15,0.72
2026-01-29 10:10:14,0.72
2026-01-29 10:20:14,0.74
2026-01-29 10:30:13,0.72
2026-01-29 10:40:13,0.72
2026-01-29 10:50:14,0.72
2026-01-29 11:00:15,0.72
2026-01-29 11:10:13,0.72
2026-01-29 11:20:13,0.74
2026-01-29 11:30:13,0.72
2026-01-29 11:40:13,0.72
2026-01-29 11:50:14,0.73
2026-01-29 12:00:17,0.73
2026-01-29 12:10:13,0.72
2026-01-29 12:20:13,0.72
2026-01-29 12:30:13,0.72
2026-01-29 12:40:14,0.72
2026-01-29 12:50:13,0.72
2026-01-29 13:00:14,0.77
2026-01-29 13:10:13,0.77
2026-01-29 13:20:14,0.78
2026-01-29 13:30:14,0.79
2026-01-29 13:40:13,0.79
2026-01-29 13:50:13,0.78
2026-01-29 14:00:14,0.78
2026-01-29 14:10:18,0.78
2026-01-29 14:20:14,0.78
2026-01-29 14:30:14,0.78
2026-01-29 14:40:15,0.74
2026-01-29 14:50:13,0.74
2026-01-29 15:00:15,0.74
2026-01-29 15:10:13,0.74
2026-01-29 15:30:14,0.74
2026-01-29 15:40:13,0.74
2026-01-29 16:00:13,0.74
2026-01-29 16:10:13,0.74
2026-01-29 16:20:19,0.74
2026-01-29 16:30:14,0.74
2026-01-29 16:40:14,0.76
2026-01-29 16:50:14,0.78
2026-01-29 17:00:14,0.76
2026-01-29 17:10:14,0.76
2026-01-29 17:20:13,0.74
2026-01-29 17:30:25,0.74
2026-01-29 17:40:13,0.73
2026-01-29 17:50:13,0.73
2026-01-29 18:00:15,0.73
2026-01-29 18:10:14,0.73
2026-01-29 18:20:14,0.74
2026-01-29 18:30:14,0.74
2026-01-29 18:40:18,0.75
2026-01-29 18:50:14,0.74
2026-01-29 19:00:14,0.74
2026-01-29 19:10:14,0.74
2026-01-29 19:20:27,0.75
2026-01-29 19:30:14,0.76
2026-01-29 19:40:14,0.73
2026-01-29 19:50:13,0.74
2026-01-29 20:00:24,0.74
2026-01-29 20:10:13,0.74
2026-01-29 20:20:15,0.75
2026-01-29 20:30:15,0.75
2026-01-29 20:40:13,0.75
2026-01-29 20:50:16,0.74
2026-01-29 21:00:17,0.74
2026-01-29 21:10:14,0.75
2026-01-29 21:20:12,0.76
2026-01-29 21:30:15,0.74
2026-01-29 21:40:15,0.74
2026-01-29 21:50:30,0.74
2026-01-29 22:00:15,0.74
2026-01-29 22:10:13,0.74
2026-01-29 22:20:13,0.73
2026-01-29 22:30:16,0.73
2026-01-29 22:40:13,0.73
2026-01-29 22:50:13,0.74
2026-01-29 23:00:14,0.73
2026-01-29 23:10:13,0.73
2026-01-29 23:20:17,0.72
2026-01-29 23:30:16,0.72
2026-01-29 23:40:13,0.72
2026-01-29 23:50:14,0.72
2026-01-30 00:00:17,0.74
2026-01-30 00:10:12,0.74
2026-01-30 00:20:24,0.73
2026-01-30 00:30:13,0.73
2026-01-30 00:40:16,0.72
2026-01-30 00:50:13,0.74
2026-01-30 01:00:14,0.72
2026-01-30 01:10:14,0.72
2026-01-30 01:20:13,0.72
2026-01-30 01:30:14,0.72
2026-01-30 01:40:15,0.72
2026-01-30 01:50:15,0.72
2026-01-30 02:00:15,0.72
2026-01-30 02:10:13,0.74
2026-01-30 02:20:13,0.74
2026-01-30 02:30:14,0.72
2026-01-30 02:40:18,0.72
2026-01-30 02:50:14,0.72
2026-01-30 03:00:15,0.72
2026-01-30 03:10:13,0.72
2026-01-30 03:20:14,0.72
2026-01-30 03:30:15,0.72
2026-01-30 03:40:14,0.72
2026-01-30 03:50:14,0.72
2026-01-30 04:00:15,0.72
2026-01-30 04:10:14,0.72
2026-01-30 04:20:13,0.72
2026-01-30 04:30:15,0.73
2026-01-30 04:40:13,0.72
2026-01-30 04:50:13,0.72
2026-01-30 05:00:14,0.72
2026-01-30 05:10:13,0.72
2026-01-30 05:20:12,0.72
2026-01-30 05:30:14,0.72
2026-01-30 05:40:13,0.72
2026-01-30 05:50:13,0.72
2026-01-30 06:00:14,0.72
2026-01-30 06:10:13,0.71
2026-01-30 06:20:12,0.71
2026-01-30 06:30:15,0.72
2026-01-30 06:40:12,0.72
2026-01-30 06:50:12,0.72
2026-01-30 07:00:14,0.72
2026-01-30 07:10:12,0.72
2026-01-30 07:20:12,0.72
2026-01-30 07:30:15,0.72
2026-01-30 07:40:13,0.72
2026-01-30 07:50:14,0.72
2026-01-30 08:00:14,0.72
2026-01-30 08:10:13,0.73
2026-01-30 08:20:13,0.73
2026-01-30 08:30:13,0.72
2026-01-30 08:40:13,0.73
2026-01-30 08:50:13,0.72
2026-01-30 09:00:18,0.72
2026-01-30 09:10:12,0.72
2026-01-30 09:20:13,0.74
2026-01-30 09:30:14,0.72
2026-01-30 09:40:12,0.72
2026-01-30 09:50:13,0.72
2026-01-30 10:00:13,0.72
2026-01-30 10:10:12,0.72
2026-01-30 10:20:12,0.72
2026-01-30 10:30:14,0.72
2026-01-30 10:40:13,0.72
2026-01-30 10:50:12,0.74
2026-01-30 11:00:19,0.72
2026-01-30 11:10:13,0.71
2026-01-30 11:20:14,0.74
2026-01-30 11:30:14,0.74
2026-01-30 11:40:13,0.74
2026-01-30 11:50:13,0.72
2026-01-30 12:00:22,0.76
2026-01-30 12:10:12,0.72
2026-01-30 12:20:13,0.72
2026-01-30 12:30:14,0.68
2026-01-30 12:40:14,0.7
2026-01-30 12:50:13,0.7
2026-01-30 13:00:14,0.71
2026-01-30 13:10:12,0.7
2026-01-30 13:20:14,0.72
2026-01-30 13:30:14,0.72
2026-01-30 13:40:14,0.72
2026-01-30 13:50:14,0.73
2026-01-30 14:00:15,0.74
2026-01-30 14:10:13,0.72
2026-01-30 14:20:12,0.7
2026-01-30 14:30:15,0.68
2026-01-30 14:40:13,0.68
2026-01-30 14:50:12,0.66
2026-01-30 15:00:16,0.68
2026-01-30 15:10:13,0.67
2026-01-30 15:20:14,0.68
2026-01-30 15:30:14,0.66
2026-01-30 15:40:13,0.65
2026-01-30 15:50:14,0.65
2026-01-30 16:00:15,0.65
2026-01-30 16:10:17,0.66
2026-01-30 16:20:13,0.67
2026-01-30 16:30:14,0.66
2026-01-30 16:40:13,0.63
2026-01-30 16:50:14,0.63
2026-01-30 17:00:15,0.62
2026-01-30 17:10:13,0.66
2026-01-30 17:20:14,0.66
2026-01-30 17:30:14,0.66
2026-01-30 17:40:14,0.68
2026-01-30 17:50:32,0.68
2026-01-30 18:00:15,0.68
2026-01-30 18:10:14,0.66
2026-01-30 18:20:13,0.66
2026-01-30 18:30:16,0.66
2026-01-30 18:40:15,0.66
2026-01-30 18:50:15,0.66
2026-01-30 19:00:15,0.68
2026-01-30 19:10:13,0.67
2026-01-30 19:20:13,0.66
2026-01-30 19:30:13,0.66
2026-01-30 19:40:15,0.66
2026-01-30 19:50:15,0.66
2026-01-30 20:00:14,0.66
2026-01-30 20:10:13,0.66
2026-01-30 20:20:13,0.66
2026-01-30 20:30:14,0.7
2026-01-30 20:40:14,0.7
2026-01-30 20:50:14,0.68
2026-01-30 21:00:16,0.68
2026-01-30 21:10:14,0.68
2026-01-30 21:20:12,0.68
2026-01-30 21:30:16,0.68
2026-01-30 21:40:14,0.68
2026-01-30 21:50:13,0.68
2026-01-30 22:00:17,0.68
2026-01-30 22:10:28,0.68
2026-01-30 22:20:13,0.68
2026-01-30 22:30:15,0.68
2026-01-30 22:40:13,0.68
2026-01-30 22:50:13,0.68
2026-01-30 23:00:14,0.68
2026-01-30 23:10:14,0.68
2026-01-30 23:20:14,0.68
2026-01-30 23:30:15,0.68
2026-01-30 23:32:14,0.68
