t,p
2026-01-27 14:40:13,0.35
2026-01-27 14:50:13,0.35
2026-01-27 15:00:13,0.35
2026-01-27 15:10:13,0.35
2026-01-27 15:20:11,0.35
2026-01-27 15:30:13,0.37
2026-01-27 15:40:13,0.35
2026-01-27 15:50:11,0.4
2026-01-27 16:00:12,0.36
2026-01-27 16:10:12,0.36
2026-01-27 16:20:11,0.34
2026-01-27 16:30:12,0.3
2026-01-27 16:40:11,0.36
2026-01-27 16:50:12,0.34
2026-01-27 17:00:13,0.36
2026-01-27 17:10:13,0.38
2026-01-27 17:20:12,0.38
2026-01-27 17:30:18,0.36
2026-01-27 17:40:12,0.38
2026-01-27 17:50:13,0.38
2026-01-27 18:00:14,0.38
2026-01-27 18:10:12,0.4
2026-01-27 18:20:12,0.38
2026-01-27 18:30:13,0.38
2026-01-27 18:40:17,0.38
2026-01-27 18:50:12,0.36
2026-01-27 19:00:14,0.36
2026-01-27 19:10:13,0.35
2026-01-27 19:20:12,0.31
2026-01-27 19:30:13,0.29
2026-01-27 19:40:12,0.28
2026-01-27 19:50:11,0.26
2026-01-27 20:00:12,0.24
2026-01-27 20:10:12,0.22
2026-01-27 20:20:12,0.2
2026-01-27 20:30:13,0.18
2026-01-27 20:40:12,0.18
2026-01-27 20:50:12,0.18
2026-01-27 21:00:14,0.17
2026-01-27 21:10:12,0.17
2026-01-27 21:20:11,0.16
2026-01-27 21:30:13,0.14
2026-01-27 21:40:13,0.14
2026-01-27 21:50:12,0.14
2026-01-27 22:00:12,0.13
2026-01-27 22:10:12,0.13
2026-01-27 22:20:12,0.13
2026-01-27 22:30:13,0.13
2026-01-27 22:40:17,0.13
2026-01-27 22:50:11,0.13
2026-01-27 23:00:14,0.13
2026-01-27 23:10:13,0.13
2026-01-27 23:20:12,0.13
2026-01-27 23:30:13,0.13
2026-01-27 23:40:13,0.13
2026-01-27 23:50:12,0.13
2026-01-28 00:00:17,0.13
2026-01-28 00:10:13,0.13
2026-01-28 00:20:12,0.13
2026-01-28 00:30:12,0.13
2026-01-28 00:40:12,0.13
2026-01-28 00:50:12,0.13
2026-01-28 01:00:16,0.13
2026-01-28 01:10:13,0.13
2026-01-28 01:20:13,0.13
2026-01-28 01:30:12,0.13
2026-01-28 01:40:12,0.13
2026-01-28 01:50:12,0.13
2026-01-28 02:00:14,0.13
2026-01-28 02:10:12,0.13
2026-01-28 02:20:12,0.13
2026-01-28 02:30:13,0.13
2026-01-28 02:40:11,0.13
2026-01-28 02:50:13,0.13
2026-01-28 03:00:14,0.13
2026-01-28 03:10:12,0.13
2026-01-28 03:20:09,0.13
2026-01-28 03:20:30,0.13
2026-01-28 03:30:13,0.13
2026-01-28 03:40:12,0.13
2026-01-28 03:50:14,0.13
2026-01-28 04:00:17,0.13
2026-01-28 04:10:12,0.13
2026-01-28 04:20:12,0.13
2026-01-28 04:30:13,0.13
2026-01-28 04:40:12,0.13
2026-01-28 04:50:13,0.13
2026-01-28 05:00:12,0.13
2026-01-28 05:10:11,0.14
2026-01-28 05:20:17,0.12
2026-01-28 05:30:12,0.12
2026-01-28 05:40:12,0.12
2026-01-28 05:50:12,0.12
2026-01-28 06:00:13,0.12
2026-01-28 06:10:13,0.12
2026-01-28 06:20:13,0.12
2026-01-28 06:30:14,0.12
2026-01-28 06:40:12,0.12
2026-01-28 06:50:12,0.12
2026-01-28 07:00:13,0.12
2026-01-28 07:10:13,0.12
2026-01-28 07:20:12,0.12
2026-01-28 07:30:13,0.12
2026-01-28 07:40:13,0.12
2026-01-28 07:50:12,0.12
2026-01-28 08:00:13,0.12
2026-01-28 08:10:13,0.12
2026-01-28 08:20:12,0.12
2026-01-28 08:30:17,0.12
2026-01-28 08:40:13,0.12
2026-01-28 08:50:11,0.12
2026-01-28 09:00:15,0.24
2026-01-28 09:10:13,0.24
2026-01-28 09:20:11,0.24
2026-01-28 09:30:14,0.24
2026-01-28 09:40:11,0.24
2026-01-28 09:50:12,0.24
2026-01-28 10:00:22,0.24
2026-01-28 10:10:14,0.24
2026-01-28 10:20:12,0.24
2026-01-28 10:30:14,0.24
2026-01-28 10:40:13,0.24
2026-01-28 10:50:12,0.24
2026-01-28 11:00:13,0.24
2026-01-28 11:10:12,0.24
2026-01-28 11:20:14,0.24
2026-01-28 11:30:13,0.24
2026-01-28 11:40:13,0.24
2026-01-28 11:50:13,0.24
2026-01-28 12:00:17,0.24
2026-01-28 12:10:12,0.24
2026-01-28 12:20:12,0.24
2026-01-28 12:30:13,0.24
2026-01-28 12:40:13,0.24
2026-01-28 12:50:12,0.24
2026-01-28 13:00:18,0.24
2026-01-28 13:10:12,0.24
2026-01-28 13:20:17,0.24
2026-01-28 13:30:12,0.24
2026-01-28 13:40:12,0.24
2026-01-28 13:50:13,0.24
2026-01-28 14:00:13,0.28
2026-01-28 14:10:12,0.28
2026-01-28 14:20:18,0.28
2026-01-28 14:30:13,0.28
2026-01-28 14:40:13,0.32
2026-01-28 14:50:13,0.28
2026-01-28 15:00:14,0.26
2026-01-28 15:10:13,0.27
2026-01-28 15:20:13,0.26
2026-01-28 15:30:14,0.26
2026-01-28 15:40:13,0.26
2026-01-28 15:50:13,0.27
2026-01-28 16:00:13,0.27
2026-01-28 16:10:13,0.26
2026-01-28 16:20:13,0.27
2026-01-28 16:30:13,0.26
2026-01-28 16:40:14,0.26
2026-01-28 16:50:13,0.27
2026-01-28 17:00:14,0.28
2026-01-28 17:10:27,0.28
2026-01-28 17:20:12,0.26
2026-01-28 17:30:13,0.24
2026-01-28 17:40:13,0.24
2026-01-28 17:50:12,0.24
2026-01-28 18:00:19,0.24
2026-01-28 18:10:13,0.24
2026-01-28 18:20:13,0.24
2026-01-28 18:30:15,0.24
2026-01-28 18:40:12,0.24
2026-01-28 18:50:12,0.24
2026-01-28 19:00:14,0.24
2026-01-28 19:10:12,0.28
2026-01-28 19:20:12,0.28
2026-01-28 19:30:14,0.29
2026-01-28 19:40:12,0.26
2026-01-28 19:50:14,0.26
2026-01-28 20:00:15,0.26
2026-01-28 20:10:12,0.26
2026-01-28 20:20:12,0.26
2026-01-28 20:30:13,0.26
2026-01-28 20:40:12,0.26
2026-01-28 20:50:13,0.27
2026-01-28 21:00:14,0.27
2026-01-28 21:10:12,0.27
2026-01-28 21:20:13,0.26
2026-01-28 21:30:13,0.26
2026-01-28 21:40:13,0.26
2026-01-28 21:50:13,0.26
2026-01-28 22:00:14,0.3
2026-01-28 22:10:13,0.26
2026-01-28 22:20:13,0.26
2026-01-28 22:30:15,0.26
2026-01-28 22:40:13,0.25
2026-01-28 22:50:14,0.25
2026-01-28 23:00:14,0.26
2026-01-28 23:10:13,0.25
2026-01-28 23:20:12,0.25
2026-01-28 23:30:14,0.25
2026-01-28 23:40:14,0.23
2026-01-28 23:50:14,0.24
2026-01-29 00:00:31,0.24
2026-01-29 00:10:13,0.24
2026-01-29 00:20:12,0.24
2026-01-29 00:30:14,0.24
2026-01-29 00:40:13,0.24
2026-01-29 00:50:14,0.24
2026-01-29 01:00:14,0.24
2026-01-29 01:10:13,0.23
2026-01-29 01:20:14,0.23
2026-01-29 01:30:14,0.24
2026-01-29 01:40:13,0.24
2026-01-29 01:50:12,0.24
2026-01-29 02:00:14,0.24
2026-01-29 02:10:13,0.24
2026-01-29 02:20:13,0.24
2026-01-29 02:30:15,0.24
2026-01-29 02:40:12,0.26
2026-01-29 02:50:14,0.25
2026-01-29 03:00:17,0.26
2026-01-29 03:10:14,0.26
2026-01-29 03:20:13,0.26
2026-01-29 03:30:14,0.26
2026-01-29 03:40:14,0.26
2026-01-29 03:50:14,0.26
2026-01-29 04:00:15,0.26
2026-01-29 04:10:15,0.26
2026-01-29 04:20:13,0.26
2026-01-29 04:30:14,0.26
2026-01-29 04:40:13,0.26
2026-01-29 04:50:13,0.26
2026-01-29 05:00:14,0.26
2026-01-29 05:10:13,0.21
2026-01-29 05:20:13,0.22
2026-01-29 05:30:14,0.21
2026-01-29 05:40:13,0.21
2026-01-29 05:50:12,0.21
2026-01-29 06:00:14,0.21
2026-01-29 06:10:14,0.21
2026-01-29 06:20:13,0.21
2026-01-29 06:30:14,0.21
2026-01-29 06:40:14,0.21
2026-01-29 06:50:13,0.22
2026-01-29 07:00:14,0.2
2026-01-29 07:10:13,0.2
2026-01-29 07:20:13,0.21
2026-01-29 07:30:18,0.2
2026-01-29 07:40:15,0.2
2026-01-29 07:50:13,0.24
2026-01-29 08:00:14,0.22
2026-01-29 08:10:13,0.2
2026-01-29 08:20:12,0.22
2026-01-29 08:30:15,0.22
2026-01-29 08:40:18,0.22
2026-01-29 08:50:13,0.2
2026-01-29 09:00:16,0.2
2026-01-29 09:10:13,0.16
2026-01-29 09:20:14,0.17
2026-01-29 09:30:14,0.18
2026-01-29 09:40:13,0.17
2026-01-29 09:50:13,0.17
2026-01-29 10:00:15,0.18
2026-01-29 10:10:14,0.17
2026-01-29 10:20:14,0.17
2026-01-29 10:30:14,0.17
2026-01-29 10:40:13,0.17
2026-01-29 10:50:14,0.16
2026-01-29 11:00:15,0.18
2026-01-29 11:10:13,0.17
2026-01-29 11:20:13,0.18
2026-01-29 11:30:13,0.18
2026-01-29 11:40:14,0.17
2026-01-29 11:50:14,0.17
2026-01-29 12:00:19,0.17
2026-01-29 12:10:13,0.16
2026-01-29 12:20:13,0.16
2026-01-29 12:30:14,0.16
2026-01-29 12:40:14,0.16
2026-01-29 12:50:14,0.16
2026-01-29 13:00:14,0.16
2026-01-29 13:10:13,0.16
2026-01-29 13:20:14,0.18
2026-01-29 13:30:14,0.16
2026-01-29 13:40:13,0.19
2026-01-29 13:50:13,0.19
2026-01-29 14:00:14,0.19
2026-01-29 14:10:19,0.19
2026-01-29 14:20:14,0.19
2026-01-29 14:30:15,0.19
2026-01-29 14:40:15,0.18
2026-01-29 14:50:14,0.2
2026-01-29 15:00:15,0.16
2026-01-29 15:10:14,0.18
2026-01-29 15:30:15,0.18
2026-01-29 15:40:13,0.2
2026-01-29 16:00:14,0.26
2026-01-29 16:10:13,0.21
2026-01-29 16:20:19,0.22
2026-01-29 16:30:15,0.22
2026-01-29 16:40:14,0.22
2026-01-29 16:50:14,0.21
2026-01-29 17:00:14,0.2
2026-01-29 17:10:14,0.31
2026-01-29 17:20:14,0.29
2026-01-29 17:30:25,0.26
2026-01-29 17:40:13,0.29
2026-01-29 17:50:13,0.3
2026-01-29 18:00:15,0.32
2026-01-29 18:10:14,0.22
2026-01-29 18:20:14,0.31
2026-01-29 18:30:14,0.3
2026-01-29 18:40:19,0.29
2026-01-29 18:50:15,0.26
2026-01-29 19:00:15,0.29
2026-01-29 19:10:15,0.31
2026-01-29 19:20:27,0.31
2026-01-29 19:30:15,0.3
2026-01-29 19:40:14,0.26
2026-01-29 19:50:13,0.29
2026-01-29 20:00:25,0.3
2026-01-29 20:10:13,0.26
2026-01-29 20:20:15,0.26
2026-01-29 20:30:16,0.26
2026-01-29 20:40:14,0.24
2026-01-29 20:50:16,0.27
2026-01-29 21:00:17,0.26
2026-01-29 21:10:14,0.26
2026-01-29 21:20:13,0.2
2026-01-29 21:30:15,0.2
2026-01-29 21:40:15,0.2
2026-01-29 21:50:30,0.2
2026-01-29 22:00:15,0.4
2026-01-29 22:10:13,0.2
2026-01-29 22:20:13,0.2
2026-01-29 22:30:16,0.2
2026-01-29 22:40:13,0.2
2026-01-29 22:50:13,0.2
2026-01-29 23:00:14,0.21
2026-01-29 23:10:13,0.2
2026-01-29 23:20:19,0.2
2026-01-29 23:30:16,0.2
2026-01-29 23:40:14,0.2
2026-01-29 23:50:14,0.2
2026-01-30 00:00:18,0.2
2026-01-30 00:10:13,0.22
2026-01-30 00:20:25,0.21
2026-01-30 00:30:14,0.18
2026-01-30 00:40:18,0.17
2026-01-30 00:50:13,0.18
2026-01-30 01:00:14,0.18
2026-01-30 01:10:15,0.2
2026-01-30 01:20:14,0.18
2026-01-30 01:30:14,0.18
2026-01-30 01:40:15,0.18
2026-01-30 01:50:15,0.18
2026-01-30 02:00:15,0.18
2026-01-30 02:10:13,0.18
2026-01-30 02:20:13,0.18
2026-01-30 02:30:14,0.18
2026-01-30 02:40:19,0.18
2026-01-30 02:50:14,0.18
2026-01-30 03:00:15,0.17
2026-01-30 03:10:13,0.16
2026-01-30 03:20:14,0.17
2026-01-30 03:30:15,0.17
2026-01-30 03:40:14,0.21
2026-01-30 03:50:14,0.18
2026-01-30 04:00:15,0.18
2026-01-30 04:10:14,0.18
2026-01-30 04:20:14,0.18
2026-01-30 04:30:16,0.18
2026-01-30 04:40:13,0.18
2026-01-30 04:50:13,0.18
2026-01-30 05:00:14,0.18
2026-01-30 05:10:13,0.18
2026-01-30 05:20:12,0.18
2026-01-30 05:30:14,0.18
2026-01-30 05:40:13,0.18
2026-01-30 05:50:14,0.17
2026-01-30 06:00:14,0.17
2026-01-30 06:10:13,0.17
2026-01-30 06:20:13,0.17
2026-01-30 06:30:15,0.16
2026-01-30 06:40:12,0.16
2026-01-30 06:50:12,0.21
2026-01-30 07:00:14,0.17
2026-01-30 07:10:13,0.16
2026-01-30 07:20:13,0.16
2026-01-30 07:30:15,0.17
2026-01-30 07:40:13,0.17
2026-01-30 07:50:15,0.17
2026-01-30 08:00:14,0.17
2026-01-30 08:10:13,0.18
2026-01-30 08:20:13,0.18
2026-01-30 08:30:14,0.18
2026-01-30 08:40:14,0.18
2026-01-30 08:50:13,0.18
2026-01-30 09:00:21,0.18
2026-01-30 09:10:13,0.18
2026-01-30 09:20:13,0.18
2026-01-30 09:30:15,0.18
2026-01-30 09:40:13,0.18
2026-01-30 09:50:13,0.18
2026-01-30 10:00:14,0.18
2026-01-30 10:10:12,0.18
2026-01-30 10:20:12,0.18
2026-01-30 10:30:15,0.21
2026-01-30 10:40:13,0.21
2026-01-30 10:50:12,0.2
2026-01-30 11:00:20,0.22
2026-01-30 11:10:13,0.22
2026-01-30 11:20:14,0.21
2026-01-30 11:30:14,0.2
2026-01-30 11:40:14,0.2
2026-01-30 11:50:13,0.21
2026-01-30 12:00:24,0.21
2026-01-30 12:10:13,0.2
2026-01-30 12:20:13,0.16
2026-01-30 12:30:15,0.18
2026-01-30 12:40:14,0.18
2026-01-30 12:50:13,0.17
2026-01-30 13:00:15,0.19
2026-01-30 13:10:13,0.18
2026-01-30 13:20:14,0.16
2026-01-30 13:30:15,0.18
2026-01-30 13:40:14,0.12
2026-01-30 13:50:14,0.13
2026-01-30 14:00:15,0.17
2026-01-30 14:10:13,0.16
2026-01-30 14:20:12,0.17
2026-01-30 14:30:16,0.18
2026-01-30 14:40:13,0.21
2026-01-30 14:50:12,0.21
2026-01-30 15:00:17,0.21
2026-01-30 15:10:13,0.2
2026-01-30 15:20:14,0.2
2026-01-30 15:30:15,0.2
2026-01-30 15:40:13,0.2
2026-01-30 15:50:14,0.18
2026-01-30 16:00:16,0.12
2026-01-30 16:10:18,0.24
2026-01-30 16:20:14,0.24
2026-01-30 16:30:15,0.24
2026-01-30 16:40:14,0.24
2026-01-30 16:50:14,0.15
2026-01-30 17:00:16,0.14
2026-01-30 17:10:13,0.14
2026-01-30 17:20:14,0.14
2026-01-30 17:30:15,0.42
2026-01-30 17:40:14,0.15
2026-01-30 17:50:32,0.46
2026-01-30 18:00:15,0.46
2026-01-30 18:10:14,0.27
2026-01-30 18:20:14,0.43
2026-01-30 18:30:16,0.42
2026-01-30 18:40:16,0.24
2026-01-30 18:50:15,0.38
2026-01-30 19:00:15,0.38
2026-01-30 19:10:14,0.2
2026-01-30 19:20:13,0.3
2026-01-30 19:30:14,0.22
2026-01-30 19:40:16,0.2
2026-01-30 19:50:15,0.42
2026-01-30 20:00:15,0.39
2026-01-30 20:10:14,0.32
2026-01-30 20:20:13,0.34
2026-01-30 20:30:15,0.2
2026-01-30 20:40:14,0.22
2026-01-30 20:50:14,0.43
2026-01-30 21:00:16,0.43
2026-01-30 21:10:14,0.26
2026-01-30 21:20:13,0.2
2026-01-30 21:30:16,0.41
2026-01-30 21:40:14,0.39
2026-01-30 21:50:13,0.36
2026-01-30 22:00:17,0.34
2026-01-30 22:10:28,0.27
2026-01-30 22:20:13,0.18
2026-01-30 22:30:15,0.18
2026-01-30 22:40:13,0.2
2026-01-30 22:50:13,0.23
2026-01-30 23:00:14,0.23
2026-01-30 23:10:14,0.23
2026-01-30 23:20:15,0.23
2026-01-30 23:30:15,0.23
2026-01-30 23:30:15,0.23
